Ticker,Year,Close,Volume,ESG_Score,Prev_Close,Returns,Monthly_Returns
ANTO.L,2010,1081.5833333333333,720048241,62.07,676.6875,0.5983498045010929,0.5983498045010929
ANTO.L,2011,1292.9583333333333,605045495,50.51,1081.5833333333333,0.1954310809769628,0.1954310809769628
ANTO.L,2012,1196.3333333333333,476196633,50.33,1292.9583333333333,-0.07473171989301022,-0.07473171989301022
ANTO.L,2013,907.125,525391134,59.98,1196.3333333333333,-0.24174561159097238,-0.24174561159097238
ANTO.L,2014,786.1666666666666,577130425,58.15,907.125,-0.13334251986587667,-0.13334251986587667
ANTO.L,2015,628.7916666666666,806780183,72.2,786.1666666666666,-0.2001801992792029,-0.2001801992792029
ANTO.L,2016,512.3000030517578,945029263,62.02,628.7916666666666,-0.1852627345277193,-0.1852627345277193
ANTO.L,2017,893.25,759290088,60.74,512.3000030517578,0.7436072509836676,0.7436072509836676
ANTO.L,2018,897.5750020345052,941215727,67.72,893.25,0.004841871855029663,0.004841871855029663
ANTO.L,2019,895.7666625976562,649426935,72.76,897.5750020345052,-0.0020146945188425362,-0.0020146945188425362
ANTO.L,2020,985.2250010172526,509700866,73.21,895.7666625976562,0.09986790327759446,0.09986790327759446
ANTO.L,2021,1517.0416666666667,412614000,75.96,985.2250010172526,0.5397920932784991,0.5397920932784991
ANTO.L,2022,1351.2083333333333,442594487,77.52,1517.0416666666667,-0.10931363124502193,-0.10931363124502193
AV.L,2003,588.541618347168,2100880892,0.0,759.0021565755209,-0.22458505124338476,-0.22458505124338476
AV.L,2004,728.9473368326823,2015294587,0.0,588.541618347168,0.23856548816347595,0.23856548816347595
AV.L,2005,843.4758351643881,1859927254,63.16,728.9473368326823,0.15711491426711108,0.15711491426711108
AV.L,2006,1013.2674916585287,2050641220,72.69,843.4758351643881,0.20129996547091278,0.20129996547091278
AV.L,2007,983.0591684977213,2612714473,47.11,1013.2674916585287,-0.029812782320058462,-0.029812782320058462
AV.L,2008,687.6918385823568,2038446224,58.36,983.0591684977213,-0.3004573268633821,-0.3004573268633821
AV.L,2009,456.7652994791667,2356491905,62.24,687.6918385823568,-0.3357994470011945,-0.3357994470011945
AV.L,2010,485.50433349609375,2226037460,81.97,456.7652994791667,0.06291860185022191,0.06291860185022191
AV.L,2011,511.20608774820965,1904935744,74.1,485.50433349609375,0.052938259205718693,0.052938259205718693
AV.L,2012,425.73461659749347,2051052017,78.18,511.20608774820965,-0.16719572242812267,-0.16719572242812267
AV.L,2013,491.3815383911133,1805295773,82.63,425.73461659749347,0.15419681471587976,0.15419681471587976
AV.L,2014,659.7696889241537,1412222084,80.26,491.3815383911133,0.342683103407545,0.342683103407545
AV.L,2015,670.975840250651,1753984103,80.06,659.7696889241537,0.016984944162516027,0.016984944162516027
AV.L,2016,579.7587178548177,1973315722,76.75,670.975840250651,-0.13594695505244722,-0.13594695505244722
AV.L,2017,677.7302195231119,1751578612,76.61,579.7587178548177,0.1689866812711354,0.1689866812711354
AV.L,2018,629.8245112101237,2424565343,77.75,677.7302195231119,-0.07068551310386802,-0.07068551310386802
AV.L,2019,537.0065282185873,2121216569,73.86,629.8245112101237,-0.14737118251113954,-0.14737118251113954
AV.L,2020,385.61397552490234,2761021598,72.1,537.0065282185873,-0.28191938968768165,-0.28191938968768165
AV.L,2021,515.36181640625,1931063230,76.04,385.61397552490234,0.33647079493094967,0.33647079493094967
AV.L,2022,469.00699615478516,1975555428,72.94,515.36181640625,-0.08994616748037114,-0.08994616748037114
AZN.L,2003,2430.0,1482476494,53.3,2694.5833333333335,-0.09819081490644817,-0.09819081490644817
AZN.L,2004,2398.0,1738927719,47.72,2430.0,-0.01316872427983539,-0.01316872427983539
AZN.L,2005,2400.5,1720066902,35.11,2398.0,0.001042535446205171,0.001042535446205171
AZN.L,2006,3014.8333333333335,1942494475,43.7,2400.5,0.2559189057835174,0.2559189057835174
AZN.L,2007,2570.5833333333335,2138949299,78.89,3014.8333333333335,-0.1473547459782188,-0.1473547459782188
AZN.L,2008,2320.75,1813789566,88.81,2570.5833333333335,-0.09718935390799759,-0.09718935390799759
AZN.L,2009,2650.5833333333335,1067457948,85.57,2320.75,0.14212359510215813,0.14212359510215813
AZN.L,2010,3036.7083333333335,885590270,89.42,2650.5833333333335,0.1456754802401987,0.1456754802401987
AZN.L,2011,2985.5833333333335,745154623,85.79,3036.7083333333335,-0.016835663616031612,-0.016835663616031612
AZN.L,2012,2870.25,661734711,89.26,2985.5833333333335,-0.03863008345661099,-0.03863008345661099
AZN.L,2013,3276.5833333333335,540379986,87.08,2870.25,0.14156722701274574,0.14156722701274574
AZN.L,2014,4361.583333333333,729001270,87.02,3276.5833333333335,0.3311376179455224,0.3311376179455224
AZN.L,2015,4384.833333333333,623818334,87.09,4361.583333333333,0.005330632988784654,0.005330632988784654
AZN.L,2016,4421.333333333333,698186756,89.69,4384.833333333333,0.008324147630088563,0.008324147630088563
AZN.L,2017,4812.666666666667,609167295,93.86,4421.333333333333,0.08851025331724985,0.08851025331724985
AZN.L,2018,5498.5,615510264,94.72,4812.666666666667,0.1425058872420002,0.1425058872420002
AZN.L,2019,6667.416666666667,597836651,93.81,5498.5,0.21258828165257196,0.21258828165257196
AZN.L,2020,7914.916666666667,617864589,95.18,6667.416666666667,0.18710395080553438,0.18710395080553438
AZN.L,2021,8159.583333333333,691855170,95.71,7914.916666666667,0.03091209635814225,0.03091209635814225
AZN.L,2022,10318.333333333334,592694710,95.57,8159.583333333333,0.26456620538221937,0.26456620538221937
BAES.L,2022,6.256250023841858,52130,69.4,4.894222312503391,0.27829297983846396,0.27829297983846396
BARC.L,2003,407.3906656901042,6842405021,45.62,460.3327992757161,-0.11500838886325429,-0.11500838886325429
BARC.L,2004,467.58805084228516,7733014270,57.37,407.3906656901042,0.14776329018292284,0.14776329018292284
BARC.L,2005,519.337018330892,7639586639,79.42,467.58805084228516,0.11067213414754572,0.11067213414754572
BARC.L,2006,611.0571645100912,9134914096,78.13,519.337018330892,0.17661006810949179,0.17661006810949179
BARC.L,2007,610.0949274698893,16968905230,77.32,611.0571645100912,-0.0015747087115382443,-0.0015747087115382443
BARC.L,2008,311.1826527913411,20017658247,83.01,610.0949274698893,-0.489943877943979,-0.489943877943979
BARC.L,2009,242.66770680745444,19273612488,78.71,311.1826527913411,-0.2201759814350203,-0.2201759814350203
BARC.L,2010,275.9263750712077,15967579682,83.59,242.66770680745444,0.13705436418098463,0.13705436418098463
BARC.L,2011,216.56038538614908,13581141979,83.3,275.9263750712077,-0.2151515587074203,-0.2151515587074203
BARC.L,2012,196.46508280436197,13434556406,81.75,216.56038538614908,-0.09279306806715897,-0.09279306806715897
BARC.L,2013,270.7076899210612,12427788799,80.74,196.46508280436197,0.3778921223911799,0.3778921223911799
BARC.L,2014,239.75416564941406,11954775067,76.88,270.7076899210612,-0.11434298109770451,-0.11434298109770451
BARC.L,2015,249.00833384195963,9478024214,80.57,239.75416564941406,0.03859857102995107,0.03859857102995107
BARC.L,2016,177.07083384195963,13406459952,71.36,249.00833384195963,-0.28889595336056995,-0.28889595336056995
BARC.L,2017,205.50416819254556,10595217402,79.74,177.07083384195963,0.16057604594533867,0.16057604594533867
BARC.L,2018,186.7308349609375,13672570628,89.37,205.50416819254556,-0.09135256669839675,-0.09135256669839675
BARC.L,2019,158.37499872843424,11454146829,88.19,186.7308349609375,-0.15185406437257706,-0.15185406437257706
BARC.L,2020,120.36166572570801,15419348406,82.16,158.37499872843424,-0.24002104693246265,-0.24002104693246265
BARC.L,2021,177.60416666666666,11217201592,84.27,120.36166572570801,0.4755874770909908,0.4755874770909908
BARC.L,2022,161.02333323160806,12447426237,84.22,177.60416666666666,-0.09335835834402494,-0.09335835834402494
BATS.L,2003,655.0833333333334,2123591779,64.73,678.4166666666666,-0.034393809114359304,-0.034393809114359304
BATS.L,2004,832.1666666666666,2265450657,81.32,655.0833333333334,0.27032184200483383,0.27032184200483383
BATS.L,2005,1096.0833333333333,1987445556,78.3,832.1666666666666,0.3171440016022431,0.3171440016022431
BATS.L,2006,1395.5,1707965157,78.21,1096.0833333333333,0.2731696190983047,0.2731696190983047
BATS.L,2007,1693.4166666666667,1975547368,80.71,1395.5,0.2134838170309328,0.2134838170309328
BATS.L,2008,1818.9166666666667,1686586622,85.9,1693.4166666666667,0.07411052605678854,0.07411052605678854
BATS.L,2009,1817.625,1164386984,81.78,1818.9166666666667,-0.0007101296559307697,-0.0007101296559307697
BATS.L,2010,2230.25,846173571,85.99,1817.625,0.22701327281479952,0.22701327281479952
BATS.L,2011,2707.5416666666665,754171516,85.22,2230.25,0.21400814557411343,0.21400814557411343
BATS.L,2012,3170.5416666666665,704407815,78.8,2707.5416666666665,0.1710038318893215,0.1710038318893215
BATS.L,2013,3397.7916666666665,640308611,74.09,3170.5416666666665,0.07167544977856045,0.07167544977856045
BATS.L,2014,3446.4166666666665,704138628,81.39,3397.7916666666665,0.014310765570775137,0.014310765570775137
BATS.L,2015,3671.4166666666665,675384267,83.76,3446.4166666666665,0.06528519960345286,0.06528519960345286
BATS.L,2016,4442.458333333333,743925063,83.04,3671.4166666666665,0.21001202987039513,0.21001202987039513
BATS.L,2017,5004.416666666667,935805261,81.58,4442.458333333333,0.12649715341543266,0.12649715341543266
BATS.L,2018,3757.8333333333335,1268779256,88.93,5004.416666666667,-0.24909663130901039,-0.24909663130901039
BATS.L,2019,2914.2916666666665,1086463223,90.61,3757.8333333333335,-0.2244755399831464,-0.2244755399831464
BATS.L,2020,2848.625,1118635320,92.57,2914.2916666666665,-0.022532633716025856,-0.022532633716025856
BATS.L,2021,2661.2916666666665,970389654,94.25,2848.625,-0.06576272178097625,-0.06576272178097625
BATS.L,2022,3333.125,967111866,89.49,2661.2916666666665,0.25244633714831466,0.25244633714831466
BDEV.L,2003,305.013858795166,523085689,14.28,264.35991923014325,0.15378253890912547,0.15378253890912547
BDEV.L,2004,376.6561584472656,610044083,29.03,305.013858795166,0.23488211301313835,0.23488211301313835
BDEV.L,2005,485.6854985555013,604670106,33.39,376.6561584472656,0.28946650058159207,0.28946650058159207
BDEV.L,2006,686.2079823811849,752929284,21.95,485.6854985555013,0.41286487741978384,0.41286487741978384
BDEV.L,2007,599.345204671224,1759897043,41.52,686.2079823811849,-0.12658374711489312,-0.12658374711489312
BDEV.L,2008,130.7234729131063,3936306869,47.45,599.345204671224,-0.7818895156009201,-0.7818895156009201
BDEV.L,2009,109.13903204600017,1555465710,50.79,130.7234729131063,-0.1651152649643389,-0.1651152649643389
BDEV.L,2010,101.07083384195964,1989953567,45.47,109.13903204600017,-0.07392587283200318,-0.07392587283200318
BDEV.L,2011,99.11666679382324,1311650991,47.27,101.07083384195964,-0.019334628733666624,-0.019334628733666624
BDEV.L,2012,152.84166781107584,1091532723,41.53,99.11666679382324,0.5420380119219327,0.5420380119219327
BDEV.L,2013,301.98333740234375,910720107,40.23,152.84166781107584,0.9757919533802693,0.9757919533802693
BDEV.L,2014,399.7333348592122,1186726127,51.46,301.98333740234375,0.32369334777776987,0.32369334777776987
BDEV.L,2015,582.2416661580404,1033575203,50.03,399.7333348592122,0.4565752099786934,0.4565752099786934
BDEV.L,2016,507.5833333333333,1170594643,55.52,582.2416661580404,-0.12822567872434304,-0.12822567872434304
BDEV.L,2017,587.8083343505859,1233017942,60.89,507.5833333333333,0.1580528668867233,0.1580528668867233
BDEV.L,2018,529.6333363850912,1370728141,62.62,587.8083343505859,-0.0989693316100508,-0.0989693316100508
BDEV.L,2019,619.9499969482422,1156661780,64.42,529.6333363850912,0.17052676702639172,0.17052676702639172
BDEV.L,2020,566.4166666666666,1324357412,66.57,619.9499969482422,-0.08635104531832896,-0.08635104531832896
BDEV.L,2021,707.0833384195963,773659710,79.96,566.4166666666666,0.24834486700531946,0.24834486700531946
BDEV.L,2022,470.24166615804035,1126797127,75.77,707.0833384195963,-0.3349558098638293,-0.3349558098638293
BEZ.L,2003,93.54166666666667,136908897,0.0,98.0,-0.04549319727891152,-0.04549319727891152
BEZ.L,2004,93.79166666666667,65906485,14.2,93.54166666666667,0.0026726057906458797,0.0026726057906458797
BEZ.L,2005,91.27083333333333,135084937,14.7,93.79166666666667,-0.02687694358063093,-0.02687694358063093
BEZ.L,2006,113.39583333333333,299257600,16.39,91.27083333333333,0.24241040858251542,0.24241040858251542
BEZ.L,2007,161.72916666666666,555616453,31.03,113.39583333333333,0.42623553187580376,0.42623553187580376
BEZ.L,2008,131.39583333333334,483195393,16.7,161.72916666666666,-0.18755635707844895,-0.18755635707844895
BEZ.L,2009,104.625,369375179,20.07,131.39583333333334,-0.20374187410813388,-0.20374187410813388
BEZ.L,2010,113.30833307902019,253787403,18.08,104.625,0.08299482034905795,0.08299482034905795
BEZ.L,2011,126.81666628519694,260175082,16.89,113.30833307902019,0.11921747358825031,0.11921747358825031
BEZ.L,2012,154.83333206176758,188165540,16.08,126.81666628519694,0.22092258531354378,0.22092258531354378
BEZ.L,2013,221.8833325703939,174250602,15.79,154.83333206176758,0.43304629317076304,0.43304629317076304
BEZ.L,2014,259.7333335876465,161381722,14.92,221.8833325703939,0.17058514751325202,0.17058514751325202
BEZ.L,2015,326.5750020345052,238772936,27.9,259.7333335876465,0.2573472858627255,0.2573472858627255
BEZ.L,2016,371.21666463216144,255377643,33.68,326.5750020345052,0.13669650867196353,0.13669650867196353
BEZ.L,2017,474.89166768391925,372231824,39.67,371.21666463216144,0.27928434504547195,0.27928434504547195
BEZ.L,2018,559.6666666666666,494395804,42.89,474.89166768391925,0.17851439549613732,0.17851439549613732
BEZ.L,2019,557.2083333333334,440859480,51.42,559.6666666666666,-0.004392495533055255,-0.004392495533055255
BEZ.L,2020,402.8500010172526,537018550,52.95,557.2083333333334,-0.2770208611071516,-0.2770208611071516
BEZ.L,2021,366.71666208902997,425729230,61.21,402.8500010172526,-0.08969427538036719,-0.08969427538036719
BEZ.L,2022,535.158332824707,531027001,65.89,366.71666208902997,0.4593237454118828,0.4593237454118828
BKG.L,2003,736.5500030517578,148920093,20.55,686.8416748046875,0.07237232403116123,0.07237232403116123
BKG.L,2004,1065.3916575113933,136208329,21.93,736.5500030517578,0.44646209096075123,0.44646209096075123
BKG.L,2005,887.4583333333334,103648129,17.9,1065.3916575113933,-0.16701212453051062,-0.16701212453051062
BKG.L,2006,1292.75,126378723,27.7,887.4583333333334,0.4566881074228836,0.4566881074228836
BKG.L,2007,1596.8333333333333,151855079,40.78,1292.75,0.2352220718107393,0.2352220718107393
BKG.L,2008,865.375,193829923,41.37,1596.8333333333333,-0.4580680513516334,-0.4580680513516334
BKG.L,2009,868.4583333333334,188484653,48.85,865.375,0.00356300255188025,0.00356300255188025
BKG.L,2010,812.2916666666666,117767415,57.7,868.4583333333334,-0.0646739912680517,-0.0646739912680517
BKG.L,2011,1154.0416666666667,67679817,55.75,812.2916666666666,0.4207232623749681,0.4207232623749681
BKG.L,2012,1421.0,72934607,56.02,1154.0416666666667,0.23132469220493185,0.23132469220493185
BKG.L,2013,2159.1666666666665,81296952,58.73,1421.0,0.5194698569082804,0.5194698569082804
BKG.L,2014,2445.0833333333335,100468010,49.6,2159.1666666666665,0.13241991509069873,0.13241991509069873
BKG.L,2015,3078.0,132286832,48.08,2445.0833333333335,0.2588527998364063,0.2588527998364063
BKG.L,2016,2864.5,233364752,50.3,3078.0,-0.0693632228719948,-0.0693632228719948
BKG.L,2017,3450.0,176315652,53.11,2864.5,0.2043986734159539,0.2043986734159539
BKG.L,2018,3747.75,192843508,57.83,3450.0,0.08630434782608695,0.08630434782608695
BKG.L,2019,4016.25,136738603,58.86,3747.75,0.07164298579147488,0.07164298579147488
BKG.L,2020,4393.0,158269312,60.96,4016.25,0.09380641145347028,0.09380641145347028
BKG.L,2021,4502.5,97224897,63.0,4393.0,0.02492601866605964,0.02492601866605964
BKG.L,2022,3840.25,102533495,60.11,4502.5,-0.14708495280399778,-0.14708495280399778
BME.L,2015,321.8249994913737,267226096,39.4,271.2083333333333,0.18663388965939004,0.18663388965939004
BME.L,2016,268.6749979654948,510479646,45.74,321.8249994913737,-0.16515187325372327,-0.16515187325372327
BME.L,2017,355.0583318074544,960314551,46.1,268.6749979654948,0.32151608633511025,0.32151608633511025
BME.L,2018,391.0083287556966,1060046481,43.96,355.0583318074544,0.10125095999081529,0.10125095999081529
BME.L,2019,366.4250005086263,830930581,48.47,391.0083287556966,-0.06287162302987685,-0.06287162302987685
BME.L,2020,417.1000010172526,1270672899,38.27,366.4250005086263,0.1382956960859262,0.1382956960859262
BME.L,2021,576.2000020345052,867093494,27.84,417.1000010172526,0.38144330047765146,0.38144330047765146
BME.L,2022,432.9916712443034,1264588153,51.25,576.2000020345052,-0.24853927505127973,-0.24853927505127973
BNZL.L,2003,432.41372934977215,602684947,0.0,481.8511428833008,-0.10259893384854302,-0.10259893384854302
BNZL.L,2004,447.6178232828776,629480469,0.0,432.41372934977215,0.03516098796393011,0.03516098796393011
BNZL.L,2005,541.1248219807943,443581521,40.18,447.6178232828776,0.20889918549740988,0.20889918549740988
BNZL.L,2006,650.25,411379724,42.48,541.1248219807943,0.2016635969862768,0.2016635969862768
BNZL.L,2007,696.7916666666666,524874640,57.3,650.25,0.07157503524285526,0.07157503524285526
BNZL.L,2008,665.4166666666666,380948128,61.76,696.7916666666666,-0.04502780601566705,-0.04502780601566705
BNZL.L,2009,579.9583333333334,364592262,49.11,665.4166666666666,-0.12842830306825287,-0.12842830306825287
BNZL.L,2010,708.2916666666666,221192433,50.35,579.9583333333334,0.22128026438680926,0.22128026438680926
BNZL.L,2011,784.6666666666666,241400599,58.38,708.2916666666666,0.10782987234543209,0.10782987234543209
BNZL.L,2012,1027.1666666666667,182388836,44.56,784.6666666666666,0.3090484282073069,0.3090484282073069
BNZL.L,2013,1321.25,118773338,52.3,1027.1666666666667,0.28630537076099294,0.28630537076099294
BNZL.L,2014,1635.3333333333333,134666060,52.77,1321.25,0.23771680857773567,0.23771680857773567
BNZL.L,2015,1842.0,155600871,44.75,1635.3333333333333,0.12637586628618025,0.12637586628618025
BNZL.L,2016,2131.6666666666665,164769508,33.71,1842.0,0.15725660513934123,0.15725660513934123
BNZL.L,2017,2265.75,213160197,40.77,2131.6666666666665,0.06290070367474597,0.06290070367474597
BNZL.L,2018,2248.1666666666665,321349304,37.02,2265.75,-0.007760491375188562,-0.007760491375188562
BNZL.L,2019,2190.8333333333335,265498301,39.86,2248.1666666666665,-0.025502261101638238,-0.025502261101638238
BNZL.L,2020,2131.125,275059497,46.55,2190.8333333333335,-0.02725370863446184,-0.02725370863446184
BNZL.L,2021,2510.25,184816489,48.92,2131.125,0.17789899700862222,0.17789899700862222
BNZL.L,2022,2886.0833333333335,223805116,47.97,2510.25,0.14971948345118355,0.14971948345118355
BP.L,2003,412.8125,13504598589,56.97,512.7916666666666,-0.19497034208174205,-0.19497034208174205
