Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2022-08-01,159.0,161.5,131.89999389648438,132.3000030517578,124.18806457519531,73928046,AAF.L
2022-09-01,130.0,145.10000610351562,125.0,129.1999969482422,121.27813720703125,114877134,AAF.L
2022-10-01,130.6999969482422,139.8000030517578,106.54000091552734,113.0999984741211,106.16529846191406,106222957,AAF.L
2022-11-01,113.5999984741211,124.9280014038086,113.5999984741211,123.30000305175781,115.73989868164062,90132058,AAF.L
2022-12-01,124.0999984741211,124.44999694824219,108.83999633789062,111.80000305175781,106.89506530761719,51132762,AAF.L
2002-01-01,1138.6839599609375,1313.69775390625,1138.6839599609375,1274.319580078125,655.5989990234375,77852760,AAL.L
2002-02-01,1262.5062255859375,1420.4561767578125,1262.5062255859375,1313.69775390625,675.857666015625,72655554,AAL.L
2002-03-01,1348.995849609375,1394.6417236328125,1220.7215576171875,1279.788818359375,658.41259765625,60714223,AAL.L
2002-04-01,1279.788818359375,1332.29296875,1115.7132568359375,1183.53125,621.1301879882812,121175445,AAL.L
2002-05-01,1181.343505859375,1403.3924560546875,1149.622314453125,1356.357421875,711.8309936523438,86911270,AAL.L
2002-06-01,1356.357421875,1405.5799560546875,1126.6517333984375,1193.375732421875,626.2965698242188,68754680,AAL.L
2002-07-01,1176.9681396484375,1248.373779296875,847.7233276367188,876.1630859375,459.8199462890625,414964610,AAL.L
2002-08-01,876.1630859375,951.6378173828125,748.1842041015625,903.5089721679688,474.17138671875,140172009,AAL.L
2002-09-01,898.039794921875,939.0587158203125,787.5623168945312,880.5383911132812,462.1161804199219,134652075,AAL.L
2002-10-01,896.1256103515625,983.3590698242188,840.0665283203125,894.75830078125,475.2630615234375,90712085,AAL.L
2002-11-01,921.776123046875,996.485107421875,880.5383911132812,989.922119140625,525.8104858398438,58305199,AAL.L
2002-12-01,992.0004272460938,1021.0963745117188,895.8521728515625,1009.064208984375,535.9782104492188,67802424,AAL.L
2003-01-01,1009.064208984375,1028.2064208984375,900.7744140625,908.4312744140625,482.52569580078125,104931592,AAL.L
2003-02-01,929.7611083984375,1006.3297119140625,914.4473876953125,1004.1420288085938,533.3635864257812,69029579,AAL.L
2003-03-01,1001.9542846679688,1100.399658203125,919.36962890625,983.3590698242188,522.3245849609375,112284547,AAL.L
2003-04-01,996.485107421875,1074.6944580078125,921.0103759765625,980.0775756835938,534.1991577148438,101621160,AAL.L
2003-05-01,986.0936889648438,1048.9892578125,960.3884887695312,1033.6756591796875,563.4132690429688,68188200,AAL.L
2003-06-01,1040.2386474609375,1105.8687744140625,1007.5919189453125,1011.798828125,551.4892578125,56925938,AAL.L
2003-07-01,1019.4556884765625,1197.7510986328125,995.3912963867188,1182.4373779296875,644.4969482421875,48066529,AAL.L
2003-08-01,1169.311279296875,1324.3079833984375,1169.103515625,1293.4617919921875,705.0117797851562,50812879,AAL.L
2003-09-01,1303.3062744140625,1343.5594482421875,1180.249755859375,1182.4373779296875,649.7771606445312,42637658,AAL.L
2003-10-01,1186.812744140625,1356.357421875,1176.9681396484375,1319.1668701171875,724.9134521484375,43289636,AAL.L
2003-11-01,1310.416259765625,1407.7677001953125,1310.416259765625,1339.9498291015625,736.3339233398438,25954508,AAL.L
2003-12-01,1343.2313232421875,1419.7999267578125,1257.912109375,1320.2607421875,725.5145874023438,29338339,AAL.L
2004-01-01,1320.2607421875,1399.0169677734375,1266.1158447265625,1366.201904296875,750.7601928710938,46439618,AAL.L
2004-02-01,1369.4833984375,1491.9930419921875,1318.0731201171875,1469.0225830078125,807.2627563476562,38364714,AAL.L
2004-03-01,1471.210205078125,1564.809814453125,1339.9498291015625,1418.7060546875,779.612548828125,61424320,AAL.L
2004-04-01,1418.7060546875,1501.072021484375,1237.129150390625,1241.5045166015625,686.9894409179688,29497935,AAL.L
2004-05-01,1241.5045166015625,1297.2901611328125,1143.0592041015625,1251.34912109375,692.4369506835938,15833795,AAL.L
2004-06-01,1245.8798828125,1285.258056640625,1191.8443603515625,1233.84765625,682.75244140625,24015598,AAL.L
2004-07-01,1236.0352783203125,1289.63330078125,1184.40625,1277.60107421875,706.96337890625,32889815,AAL.L
2004-08-01,1279.788818359375,1415.3370361328125,1250.2552490234375,1372.764892578125,759.6226196289062,28800437,AAL.L
2004-09-01,1390.266357421875,1454.802734375,1348.700439453125,1449.33349609375,808.3478393554688,15729514,AAL.L
2004-10-01,1451.521240234375,1491.9930419921875,1292.9149169921875,1306.0408935546875,728.427978515625,4682681,AAL.L
2004-11-01,1318.0731201171875,1424.5570068359375,1233.6912841796875,1389.1724853515625,774.793701171875,23576324,AAL.L
2004-12-01,1381.515625,1396.829345703125,1263.38134765625,1347.606689453125,751.61083984375,26214088,AAL.L
2005-01-01,1347.606689453125,1379.327880859375,1307.1346435546875,1347.606689453125,751.61083984375,19980052,AAL.L
2005-02-01,1351.9820556640625,1482.1485595703125,1349.2474365234375,1418.7060546875,791.2658081054688,21439582,AAL.L
2005-03-01,1414.3306884765625,1450.42724609375,1350.88818359375,1372.764892578125,765.6426391601562,12575190,AAL.L
2005-04-01,1388.07861328125,1400.11083984375,1224.0030517578125,1269.9443359375,722.8925170898438,26487894,AAL.L
2005-05-01,1269.9443359375,1472.3040771484375,1267.756591796875,1435.1136474609375,816.9121704101562,43412338,AAL.L
2005-06-01,1443.8642578125,1486.52392578125,1377.619384765625,1431.8321533203125,815.0442504882812,13517576,AAL.L
2005-07-01,1434.019775390625,1576.218505859375,1373.8587646484375,1575.124755859375,896.6107788085938,5943080,AAL.L
2005-08-01,1579.5001220703125,1652.2784423828125,1484.3363037109375,1533.5589599609375,872.949951171875,16318057,AAL.L
2005-09-01,1540.1219482421875,1897.8065185546875,1533.5589599609375,1848.5838623046875,1063.9403076171875,52720696,AAL.L
2005-10-01,1850.771484375,1870.4605712890625,1637.473388671875,1826.7071533203125,1051.3492431640625,55168377,AAL.L
2005-11-01,1823.4256591796875,2079.38330078125,1802.014892578125,1986.4073486328125,1143.263671875,16810746,AAL.L
2005-12-01,1995.157958984375,2175.64111328125,1967.8121337890625,2164.70263671875,1245.880126953125,21743370,AAL.L
2006-01-01,2164.70263671875,2428.3173828125,2126.41845703125,2362.68701171875,1359.828857421875,42042503,AAL.L
2006-02-01,2369.25,2515.82421875,2165.79638671875,2326.590576171875,1339.0538330078125,47913966,AAL.L
2006-03-01,2326.590576171875,2489.572021484375,2105.635498046875,2426.129638671875,1396.342529296875,85492518,AAL.L
2006-04-01,2470.976806640625,2764.125,2444.724853515625,2554.1083984375,1483.948486328125,37954018,AAL.L
2006-05-01,2554.1083984375,2953.35888671875,2049.849853515625,2356.1240234375,1368.9188232421875,119276044,AAL.L
2006-06-01,2356.1240234375,2458.944580078125,1975.4688720703125,2426.129638671875,1409.5921630859375,73147097,AAL.L
2006-07-01,2444.724853515625,2515.82421875,2257.6787109375,2444.724853515625,1420.3958740234375,33701849,AAL.L
2006-08-01,2444.724853515625,2722.559326171875,2410.81591796875,2485.19677734375,1443.910400390625,48611383,AAL.L
2006-09-01,2493.947509765625,2641.615478515625,2219.39453125,2442.537109375,1439.7557373046875,59914539,AAL.L
2006-10-01,2455.6630859375,2701.7763671875,2356.1240234375,2585.829833984375,1524.2193603515625,25795189,AAL.L
2006-11-01,2594.580322265625,2778.344970703125,2554.1083984375,2583.64208984375,1522.9302978515625,36475661,AAL.L
2006-12-01,2586.923583984375,2768.50048828125,2548.639404296875,2724.7470703125,1606.104248046875,26965689,AAL.L
2007-01-01,2724.7470703125,2795.846435546875,2521.29345703125,2585.829833984375,1524.2193603515625,32584791,AAL.L
2007-02-01,2597.862060546875,2898.6669921875,2573.797607421875,2642.709228515625,1557.746826171875,79688200,AAL.L
2007-03-01,2638.333984375,2953.35888671875,2532.231689453125,2928.20068359375,1726.0306396484375,44378231,AAL.L
2007-04-01,2913.980712890625,3073.680908203125,2852.725830078125,2919.449951171875,1747.75439453125,31858283,AAL.L
2007-05-01,2915.07470703125,3331.826416015625,2861.4765625,3324.16943359375,1990.04345703125,69196029,AAL.L
2007-06-01,3327.450927734375,3489.3388671875,3121.809814453125,3220.2548828125,1927.8341064453125,61805779,AAL.L
2007-07-01,2896.588623046875,3348.496337890625,2707.46435546875,2890.616455078125,1730.49267578125,185268913,AAL.L
2007-08-01,2777.141845703125,2879.6669921875,2391.92529296875,2830.892822265625,1694.739501953125,261949781,AAL.L
2007-09-01,2858.763916015625,3334.560791015625,2692.533447265625,3273.842041015625,1974.33740234375,173479067,AAL.L
2007-10-01,3235.021728515625,3493.823486328125,2994.13720703125,3298.726806640625,1989.3438720703125,170260474,AAL.L
2007-11-01,3328.588623046875,3664.035400390625,2692.533447265625,3270.85595703125,1972.53662109375,227764526,AAL.L
2007-12-01,3279.814453125,3554.54248046875,2848.81005859375,3065.805419921875,1848.877685546875,106227689,AAL.L
2008-01-01,3065.805419921875,3169.325927734375,2157.012939453125,2737.326171875,1650.783935546875,210969812,AAL.L
2008-02-01,3035.943603515625,3328.588623046875,2732.34912109375,3219.095458984375,1941.3218994140625,164488259,AAL.L
2008-03-01,3155.390380859375,3530.653076171875,2660.680908203125,3014.044921875,1817.662841796875,161534717,AAL.L
2008-04-01,2973.23388671875,3519.70361328125,2890.616455078125,3253.93408203125,1990.0078125,127547361,AAL.L
2008-05-01,3319.630126953125,3666.026123046875,3259.906494140625,3403.242919921875,2081.320556640625,107958585,AAL.L
2008-06-01,3471.9248046875,3533.63916015625,3116.5703125,3509.749755859375,2146.456787109375,124465559,AAL.L
2008-07-01,3468.938720703125,3505.768310546875,2621.860595703125,2907.5380859375,1778.1627197265625,138038565,AAL.L
2008-08-01,2869.713134765625,2976.22021484375,2523.31689453125,2918.4873046875,1784.85888671875,118164445,AAL.L
2008-09-01,2886.634765625,2900.5703125,1678.229736328125,1846.450927734375,1139.3182373046875,241603314,AAL.L
2008-10-01,1941.0130615234375,1968.884033203125,1077.013427734375,1524.939453125,940.9354858398438,334703983,AAL.L
2008-11-01,1558.7828369140625,1666.2850341796875,1019.2807006835938,1526.9302978515625,942.163818359375,191920247,AAL.L
2008-12-01,1469.1976318359375,1657.3265380859375,1185.510986328125,1538.875,949.5341186523438,139489761,AAL.L
2009-01-01,1538.875,1823.556884765625,1204.4234619140625,1260.1654052734375,777.5614013671875,167997889,AAL.L
2009-02-01,1244.2391357421875,1519.9625244140625,956.0733032226562,996.38671875,614.8017578125,184688594,AAL.L
2009-03-01,936.6632080078125,1383.5938720703125,901.8245239257812,1180.5340576171875,728.4263305664062,237223888,AAL.L
2009-04-01,1150.6722412109375,1521.9532470703125,1093.93505859375,1477.16064453125,911.4545288085938,170159958,AAL.L
2009-05-01,1437.344970703125,1782.745849609375,1401.510986328125,1768.8104248046875,1091.411376953125,146159640,AAL.L
2009-06-01,1810.6168212890625,1921.105224609375,1532.902587890625,1755.37255859375,1083.11962890625,226116376,AAL.L
2009-07-01,1775.778076171875,1947.9808349609375,1550.322021484375,1921.105224609375,1185.3819580078125,129945980,AAL.L
2009-08-01,1921.105224609375,2078.377197265625,1769.30810546875,2011.685791015625,1241.2730712890625,96473042,AAL.L
2009-09-01,2016.662841796875,2150.045166015625,1861.3818359375,1983.81494140625,1224.0760498046875,113908520,AAL.L
2009-10-01,1965.8978271484375,2423.77783203125,1837.9901123046875,2204.791748046875,1360.425537109375,149441390,AAL.L
2009-11-01,2201.8056640625,2688.552001953125,2188.865478515625,2591.003662109375,1598.730224609375,120130647,AAL.L
2009-12-01,2624.846923828125,2753.25244140625,2480.51513671875,2698.505859375,1665.0626220703125,81503011,AAL.L
2010-01-01,2698.505859375,2948.34912109375,2281.9345703125,2311.298583984375,1426.1436767578125,120792266,AAL.L
2010-02-01,2301.3447265625,2491.464599609375,2199.814697265625,2378.985107421875,1467.908447265625,134402949,AAL.L
2010-03-01,2413.823974609375,2876.18310546875,2402.376953125,2860.754638671875,1765.1748046875,111318990,AAL.L
2010-04-01,2867.722412109375,3001.6025390625,2740.81005859375,2792.5703125,1723.1033935546875,84169819,AAL.L
2010-05-01,2792.5703125,2802.026611328125,2316.275634765625,2648.736328125,1634.353271484375,144974901,AAL.L
2010-06-01,2643.26171875,2763.7041015625,2299.8515625,2339.667236328125,1443.64794921875,108821235,AAL.L
2010-07-01,2293.381591796875,2578.561279296875,2241.12353515625,2512.865478515625,1550.5167236328125,102775141,AAL.L
2010-08-01,2574.08203125,2627.8330078125,2217.234130859375,2329.2158203125,1437.1990966796875,90550094,AAL.L
2010-09-01,2348.625732421875,2589.0126953125,2336.68115234375,2513.86083984375,1561.3363037109375,79474702,AAL.L
2010-10-01,2529.289306640625,2977.21533203125,2501.916015625,2894.597900390625,1797.808837890625,90403669,AAL.L
2010-11-01,2911.51953125,3054.85595703125,2785.10498046875,2807.501220703125,1743.7137451171875,86754223,AAL.L
2010-12-01,2842.837646484375,3386.3212890625,2841.84228515625,3320.127685546875,2062.1015625,66588773,AAL.L
2011-01-01,3320.127685546875,3452.514892578125,2958.302978515625,3048.385986328125,1893.3250732421875,78056024,AAL.L
2011-02-01,3085.21533203125,3446.54248046875,3051.869873046875,3318.136962890625,2060.864501953125,87030822,AAL.L
2011-03-01,3369.399658203125,3384.529541015625,2908.533447265625,3192.219970703125,1982.659423828125,94852040,AAL.L
2011-04-01,3211.13232421875,3351.980224609375,2956.809814453125,3106.11865234375,1943.828857421875,57769156,AAL.L
2011-05-01,3106.11865234375,3135.845947265625,2804.514892578125,3016.03564453125,1887.454345703125,85175224,AAL.L
2011-06-01,3026.985107421875,3077.252197265625,2749.270751953125,3073.270751953125,1923.272216796875,92428539,AAL.L
2011-07-01,3072.275390625,3203.6669921875,2869.215576171875,2886.634765625,1806.474365234375,69778314,AAL.L
2011-08-01,2933.418212890625,2954.3212890625,2198.32177734375,2555.667236328125,1599.3529052734375,128924557,AAL.L
2011-09-01,2581.0498046875,2586.026611328125,2140.09130859375,2218.727294921875,1398.2947998046875,101554935,AAL.L
2011-10-01,2140.589111328125,2482.505859375,2055.483154296875,2282.929931640625,1438.7569580078125,90785866,AAL.L
2011-11-01,2259.04052734375,2466.148681640625,2164.97607421875,2408.846923828125,1518.113037109375,102710810,AAL.L
2011-12-01,2428.257080078125,2534.763916015625,2242.61669921875,2368.035888671875,1492.392578125,56900984,AAL.L
2012-01-01,2368.035888671875,2752.257080078125,2368.035888671875,2611.90673828125,1646.0860595703125,67521267,AAL.L
2012-02-01,2609.916015625,2944.367431640625,2577.068115234375,2637.289306640625,1662.082763671875,85258418,AAL.L
2012-03-01,2638.782470703125,2719.64599609375,2271.980712890625,2326.2294921875,1466.0455322265625,76251641,AAL.L
2012-04-01,2354.1005859375,2398.3955078125,2189.86083984375,2357.086669921875,1503.374267578125,72010017,AAL.L
2012-05-01,2369.529052734375,2429.8994140625,1930.5615234375,1961.916259765625,1251.33056640625,74591634,AAL.L
2012-06-01,1970.3770751953125,2204.791748046875,1903.188232421875,2078.874755859375,1325.927978515625,77385876,AAL.L
2012-07-01,2087.335693359375,2200.3125,1847.9439697265625,1891.2435302734375,1206.2547607421875,72169599,AAL.L
2012-08-01,1886.76416015625,2039.5567626953125,1727.999267578125,1741.934814453125,1111.0242919921875,80295876,AAL.L
2012-09-01,1741.934814453125,2081.86083984375,1712.5706787109375,1808.6259765625,1165.325439453125,89679372,AAL.L
2012-10-01,1807.1329345703125,1945.989990234375,1765.82421875,1894.229736328125,1220.481201171875,87447686,AAL.L
2012-11-01,1898.7088623046875,1964.40478515625,1654.8380126953125,1724.515380859375,1111.13134765625,80798922,AAL.L
2012-12-01,1727.999267578125,1933.547607421875,1715.556884765625,1885.2711181640625,1214.7086181640625,52106877,AAL.L
2013-01-01,1885.2711181640625,2074.594482421875,1843.4647216796875,1877.8056640625,1209.898681640625,74641390,AAL.L
2013-02-01,1884.7734375,2078.874755859375,1883.2803955078125,1913.14208984375,1232.6666259765625,67484136,AAL.L
2013-03-01,1909.658203125,1910.1558837890625,1677.7320556640625,1684.2021484375,1085.1572265625,72573113,AAL.L
2013-04-01,1684.2021484375,1710.1649169921875,1532.902587890625,1557.787353515625,1023.26025390625,96140709,AAL.L
2013-05-01,1568.7366943359375,1687.8104248046875,1499.7381591796875,1519.46484375,998.087158203125,92285638,AAL.L
2013-06-01,1517.4739990234375,1553.8057861328125,1241.2529296875,1260.1654052734375,827.7617797851562,92067685,AAL.L
2013-07-01,1279.0777587890625,1469.6953125,1189.9903564453125,1401.510986328125,920.607177734375,83480723,AAL.L
2013-08-01,1409.47412109375,1576.6998291015625,1383.5938720703125,1471.68603515625,966.7029418945312,68703390,AAL.L
2013-09-01,1496.0731201171875,1654.8380126953125,1484.6260986328125,1511.0040283203125,1005.8015747070312,66276186,AAL.L
2013-10-01,1509.01318359375,1574.21142578125,1432.3680419921875,1478.1561279296875,983.9360961914062,63782483,AAL.L
2013-11-01,1485.6214599609375,1576.2021484375,1322.3773193359375,1342.782958984375,893.8250122070312,72752212,AAL.L
2013-12-01,1340.29443359375,1345.76904296875,1230.3035888671875,1313.91650390625,874.6099853515625,70149643,AAL.L
2014-01-01,1313.91650390625,1450.28515625,1215.372802734375,1429.3819580078125,951.4697265625,127190879,AAL.L
2014-02-01,1433.363525390625,1585.658447265625,1384.091552734375,1523.944091796875,1014.415283203125,134144738,AAL.L
2014-03-01,1483.6307373046875,1567.24365234375,1368.165283203125,1519.46484375,1011.433349609375,126627880,AAL.L
2014-04-01,1533.89794921875,1598.1007080078125,1497.566162109375,1574.708984375,1071.3692626953125,94212616,AAL.L
2014-05-01,1576.2021484375,1670.7642822265625,1446.3035888671875,1450.7828369140625,987.0548706054688,85587944,AAL.L
2014-06-01,1464.71826171875,1489.1053466796875,1387.0777587890625,1423.4095458984375,968.43115234375,80252097,AAL.L
2014-07-01,1440.828857421875,1654.3404541015625,1432.3680419921875,1591.6307373046875,1082.882080078125,112570267,AAL.L
2014-08-01,1586.156005859375,1613.0316162109375,1496.57080078125,1522.94873046875,1036.1536865234375,80196736,AAL.L
2014-09-01,1522.94873046875,1595.6123046875,1363.1883544921875,1377.62158203125,949.0382080078125,121768636,AAL.L
2014-10-01,1370.65380859375,1425.4002685546875,1277.584716796875,1310.4326171875,902.7520751953125,182254732,AAL.L
2014-11-01,1316.9027099609375,1388.0732421875,1272.110107421875,1315.4095458984375,906.1807250976562,98965051,AAL.L
2014-12-01,1262.15625,1334.8197021484375,1071.041015625,1194.96728515625,823.2085571289062,111860705,AAL.L
2015-01-01,1194.96728515625,1212.3865966796875,918.7462158203125,1107.8704833984375,763.2078247070312,117573728,AAL.L
2015-02-01,1114.340576171875,1271.699951171875,1070.045654296875,1204.4234619140625,829.7228393554688,120966525,AAL.L
2015-03-01,1211.3912353515625,1235.2806396484375,1005.34521484375,1007.3359985351562,693.9500732421875,160017689,AAL.L
2015-04-01,1005.34521484375,1140.4595947265625,983.6068725585938,1099.9073486328125,784.4414672851562,176192387,AAL.L
2015-05-01,1117.32666015625,1188.4971923828125,1005.8428955078125,1021.271484375,728.3590698242188,124697072,AAL.L
2015-06-01,1025.750732421875,1053.6514892578125,914.2669067382812,914.2669067382812,652.0446166992188,176461573,AAL.L
2015-07-01,922.0308837890625,930.69091796875,761.3748168945312,807.46142578125,575.8721313476562,208453672,AAL.L
2015-08-01,803.9774780273438,818.6098022460938,646.3074951171875,737.5848999023438,526.0371704101562,202262548,AAL.L
2015-09-01,722.2559204101562,762.1710815429688,540.0993041992188,548.3610229492188,401.6688232421875,223710021,AAL.L
2015-10-01,557.5186157226562,742.1636962890625,527.6569213867188,544.0808715820312,398.5336608886719,234640816,AAL.L
2015-11-01,538.0089721679688,602.8088989257812,383.6734924316406,406.7666015625,297.9523010253906,245743482,AAL.L
2015-12-01,410.6983947753906,415.1278991699219,260.2947998046875,298.06988525390625,218.3331298828125,276650351,AAL.L
2016-01-01,298.06988525390625,298.06988525390625,214.5565948486328,276.1712951660156,202.2926788330078,361075468,AAL.L
2016-02-01,278.7593078613281,486.59698486328125,243.57220458984375,478.0365905761719,350.1568298339844,359515136,AAL.L
2016-03-01,484.656005859375,627.3950805664062,467.4855041503906,549.5554809570312,402.54376220703125,274123462,AAL.L
2016-04-01,540.6964721679688,810.845703125,499.9849853515625,759.8817138671875,556.60546875,247836377,AAL.L
2016-05-01,759.8817138671875,759.8817138671875,552.6411743164062,597.3342895507812,437.5412292480469,204499627,AAL.L
2016-06-01,584.294677734375,730.02001953125,569.36376953125,723.5499267578125,529.9928588867188,185976757,AAL.L
2016-07-01,730.318603515625,855.6383056640625,633.623291015625,826.6724853515625,605.5289916992188,166577543,AAL.L
2016-08-01,845.0872192382812,905.8060913085938,770.1342163085938,776.2061157226562,568.5630493164062,145128734,AAL.L
2016-09-01,785.3637084960938,976.7576293945312,761.5739135742188,963.140625,705.4905395507812,165672526,AAL.L
2016-10-01,963.6383056640625,1132.9344482421875,955.7747192382812,1125.78759765625,824.6278686523438,159959827,AAL.L
2016-11-01,1138.7275390625,1264.6446533203125,1057.6031494140625,1179.5386962890625,863.9998779296875,193269211,AAL.L
2016-12-01,1207.9073486328125,1277.67431640625,1095.4281005859375,1154.6539306640625,845.772216796875,135466118,AAL.L
2017-01-01,1154.6539306640625,1521.9632568359375,1124.792236328125,1351.741455078125,990.13671875,154442681,AAL.L
2017-02-01,1360.2021484375,1415.944091796875,1226.3221435546875,1264.6446533203125,926.3391723632812,124387976,AAL.L
2017-03-01,1275.5938720703125,1323.3726806640625,1127.7783203125,1213.8797607421875,889.1542358398438,156874400,AAL.L
2017-04-01,1222.8382568359375,1262.15625,1078.0087890625,1101.4005126953125,806.7645874023438,146356796,AAL.L
2017-05-01,1101.4005126953125,1121.8060302734375,977.8723754882812,1026.74609375,752.0808715820312,151989096,AAL.L
2017-06-01,1026.2484130859375,1095.4281005859375,945.7213134765625,1019.2807006835938,746.612548828125,127266135,AAL.L
2017-07-01,1022.2669067382812,1268.1285400390625,1016.7921752929688,1246.7275390625,913.215087890625,139228258,AAL.L
2017-08-01,1252.2022705078125,1405.990234375,1201.437255859375,1396.0362548828125,1022.582275390625,127922423,AAL.L
2017-09-01,1412.9580078125,1429.879638671875,1264.1468505859375,1333.32666015625,1005.2113037109375,123071959,AAL.L
2017-10-01,1343.7783203125,1502.543212890625,1333.32666015625,1413.4556884765625,1065.62158203125,124206684,AAL.L
2017-11-01,1435.354248046875,1527.427978515625,1352.73681640625,1352.73681640625,1019.844970703125,113309791,AAL.L
2017-12-01,1377.1239013671875,1547.3358154296875,1316.405029296875,1542.3587646484375,1162.80322265625,126762278,AAL.L
2018-01-01,1542.3587646484375,1787.1256103515625,1532.1063232421875,1700.7255859375,1282.1982421875,144983699,AAL.L
2018-02-01,1707.0960693359375,1861.3818359375,1564.755126953125,1772.393798828125,1336.2296142578125,143470007,AAL.L
2018-03-01,1777.3707275390625,1793.097900390625,1601.5845947265625,1653.344970703125,1246.47705078125,130426150,AAL.L
2018-04-01,1653.344970703125,1828.5338134765625,1557.190185546875,1701.5218505859375,1311.2633056640625,118898571,AAL.L
2018-05-01,1690.771728515625,1924.8876953125,1689.7762451171875,1788.9173583984375,1378.6138916015625,170066935,AAL.L
2018-06-01,1810.0196533203125,1939.0223388671875,1607.7559814453125,1686.9892578125,1300.063720703125,130115606,AAL.L
2018-07-01,1662.70166015625,1750.6942138671875,1573.3155517578125,1724.8140869140625,1329.2130126953125,130414730,AAL.L
2018-08-01,1709.4849853515625,1750.4952392578125,1497.4666748046875,1534.4952392578125,1182.545654296875,124934527,AAL.L
2018-09-01,1536.8841552734375,1758.06005859375,1427.192138671875,1715.0592041015625,1355.1427001953125,121971344,AAL.L
2018-10-01,1714.860107421875,1764.4305419921875,1571.32470703125,1667.4794921875,1317.5479736328125,126194618,AAL.L
2018-11-01,1667.4794921875,1778.3660888671875,1522.7496337890625,1558.98193359375,1231.819091796875,112579042,AAL.L
